./data/original/LC-QuAD-data/train-data.json	'Which political party got elected in First Legislative Assembly of Uttar Pradesh ?' is a duplicate; found in paths: 	         ./data/original/LC-QuAD-data/train-data.json and 	        ./data/original/LC-QuAD-data/train-data.json	Instance found in newer file ./data/original/LC-QuAD-data/train-data.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all federal chancellors of Germany.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Show me everyone who was born on Halloween.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which beer originated in Ireland?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'To which countries does the Himalayan mountain system extend?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which actors were born in Germany?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How much carbs does peanut butter have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who produced the most films?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many employees does Google have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all actors who were born in Berlin.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who created Goofy?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which music albums contain the song Last Christmas?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'When was Alberta admitted as province?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many missions does the Soyuz programme have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all the TV shows with Neil Patrick Harris.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'When were the Hells Angels founded?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the net income of Apple?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all Swedish holidays.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'In which city was the former Dutch queen Juliana buried?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'List all the musicals with music by Leonard Bernstein.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all companies in the advertising industry.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the largest metropolitan area in Washington state?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who killed John Lennon?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which writers studied in Istanbul?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all Australian metalcore bands.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which countries adopted the Euro?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all types of eating disorders.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Was Marc Chagall a jew?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What was Brazil's lowest rank in the FIFA World Ranking?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many films did Leonardo DiCaprio star in?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Was Margaret Thatcher a chemist?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which U.S. states are in the same time zone as Utah?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all books written by Danielle Steel.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which country has the most official languages?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the total amount of men and women serving in the FDNY?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which actor played Chewbacca?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all libraries established earlier than 1400.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which programming languages were influenced by Perl?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'In which U.S. state is Mount McKinley located?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What airlines are part of the SkyTeam alliance?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which ships were called after Benjamin Franklin?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all Methodist politicians.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What other books have been written by the author of The Fault in Our Stars?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/qald-8-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the highest mountain?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which poet wrote the most books?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which programming languages influenced Javascript?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which musician wrote the most books?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which films starring Clint Eastwood did he direct himself?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which software has been developed by organizations founded in California?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which instruments does Cat Stevens play?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many airlines are members of the Star Alliance?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all actors called Baldwin.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who wrote The Hunger Games?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'For which label did Elvis record his first album?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Is Christian Bale starring in Batman Begins?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Where is the residence of the prime minister of Spain?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which actor was casted in the most movies?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which countries have more than two official languages?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which countries have more than ten caves?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Show me all songs from Bruce Springsteen released between 1980 and 1990.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which television shows were created by John Cleese?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'When did Latvia join the EU?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which soccer players were born on Malta?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many politicians graduated from Columbia University?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me the birthdays of all actors of the television show Charmed.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which telecommunications organizations are located in Belgium?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me a list of all lakes in Denmark.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many children does Eddie Murphy have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Show me all English Gothic buildings in Kent.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who is the manager of Real Madrid?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'In which countries can you pay using the West African CFA franc?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which holidays are celebrated around the world?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/qald-8-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the longest river?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which organizations were founded in 1930?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the birth name of Angela Merkel?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who has Tom Cruise been married to?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which weapons did Heckler & Koch develop?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the smallest city by area in Germany?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/qald-8-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the ruling party in Lisbon?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How heavy is Jupiter's lightest moon?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many employees does IBM have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'List all episodes of the first season of the HBO television series The Sopranos!' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

